Name,Date,TimeStep,Site,Module,Side,A1,A2,Row,Column,Label
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2202,384,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2267,2392,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,3914,865,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,3128,2517,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2832,1055,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,3208,409,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2962,894,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2913,1446,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,3341,2613,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2930,4614,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,3366,4781,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2187,4269,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2579,3548,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,3620,4152,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,3758,4253,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2815,3115,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,3874,4603,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,2389,4493,T
W_05_T 17_08_26.JPG,8/26/17,2,WAI,5,T,,,3464,3454,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1036,1636,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1987,2718,MA
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1300,2404,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1162,1478,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,817,2642,W
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,599,2803,W
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,687,2790,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,538,2388,W
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1878,2905,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2152,1986,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,631,1351,W
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1279,2564,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1410,2605,B
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1770,1555,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1159,3542,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,716,3729,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1382,3818,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,535,3458,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1279,3565,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1056,4412,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1979,3225,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1583,3353,W
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1404,4559,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,582,4026,MA
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1086,3385,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1931,3916,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,1034,3497,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3559,2079,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2394,2483,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2221,1946,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3136,2607,*GRMA
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2578,1793,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2995,1629,*GRMA
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3067,2396,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3695,2324,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3155,2453,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3310,2935,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3024,1677,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3428,4657,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3098,3522,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2921,4697,W
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2506,4625,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3431,4605,B
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2224,3679,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2210,3967,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,3788,4063,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2200,3193,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2844,3559,W
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2238,3223,T
W_06_N 17_08_26.JPG,8/26/17,2,WAI,6,N,,,2595,3645,MA
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,634,2048,MA
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1196,1284,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1590,2095,W
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,591,2231,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1323,1730,W
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1184,1268,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,629,2635,MA
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1499,2563,*BRMA
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,801,2499,*GRMA
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,772,2710,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2096,2015,W
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,781,1900,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1532,4397,*BRMA
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1787,3558,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2171,3383,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1919,3511,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,818,4496,B
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1929,4666,Sponge
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1665,4512,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,747,3625,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1037,3900,W
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,744,3389,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1123,3412,B
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2127,4528,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,550,3542,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,1089,4165,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2804,2690,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2941,2071,W
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2206,1868,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2873,1910,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3435,1454,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3627,1548,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2395,1431,*GRMA
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3654,2450,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3790,1592,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3429,2371,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3678,1682,MA
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3863,1531,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2448,3820,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2479,4145,*RDMA
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2797,3962,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3326,3210,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2500,3056,W
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2907,3049,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,2604,4004,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3926,4434,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3094,3728,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3543,3156,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3439,4030,T
W_06_S 17_08_26.JPG,8/26/17,2,WAI,6,S,,,3476,4658,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,773,2355,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,381,2628,Sand
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,668,1551,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,440,1720,*RDMA
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1085,625,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1759,2803,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1253,1118,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1937,1187,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,513,2606,Sand
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1960,3057,W
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1053,1729,W
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,752,3357,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1098,4791,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1965,3216,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1329,3134,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,895,3462,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,721,4477,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1316,3120,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1060,4098,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1396,4716,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1166,5126,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,1096,5573,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,822,3274,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,796,5562,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2791,978,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2475,1702,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3700,1311,*RDMA
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3119,1156,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3232,369,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2533,1671,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3440,2217,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2515,800,W
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2926,998,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3410,459,B
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3274,760,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3475,1319,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3102,473,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2508,4920,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2466,5539,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2965,4380,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2618,4532,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3468,5417,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3265,5745,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2206,3194,W
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2376,3534,*RDMA
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2425,4402,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2943,5338,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,2120,5295,Sand
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3033,4642,T
W_06_T 17_08_26.JPG,8/26/17,2,WAI,6,T,,,3104,3682,Sand
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1184,2367,B
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,894,2543,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1734,1387,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,750,1807,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,836,1932,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,641,888,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2019,1975,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1118,2348,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1899,1014,*RDMA
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1199,2034,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,698,2214,CCA
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1177,1249,CCA
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1315,2541,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,506,2059,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,751,5115,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,440,3866,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,412,4402,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1188,4551,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1951,3711,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1771,3007,B
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,930,3336,B
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,857,4991,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1656,4059,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,806,4930,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,1430,4913,CCA
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,808,4698,B
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,482,3475,CCA
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,758,3286,*RDMA
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,685,4827,B
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2841,1121,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,3040,1159,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,3166,1021,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2912,1415,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2118,1052,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2243,2858,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2680,1952,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2101,3000,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,3745,4964,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,3172,4814,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2873,4017,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2359,3255,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,3010,4580,B
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,3312,4682,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2800,3073,B
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2945,3522,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,3328,3942,T
H_07_N 17_09_05.JPG,9/5/17,2,HAN,7,N,,,2955,3422,B
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2015,1913,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1757,2980,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1243,2003,CCA
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,911,1241,CCA
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1344,2345,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1825,2276,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1768,2216,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1829,1164,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,861,2493,CCA
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,996,2193,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1580,1107,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,894,2740,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,578,2241,CCA
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2058,1838,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1737,2233,CCA
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1908,4800,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1331,3359,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1395,3806,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1417,3955,B
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1467,3866,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1684,4013,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1285,3288,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,534,3996,CCA
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1962,3042,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,636,3956,CCA
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,520,4367,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,934,4896,CCA
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1495,3420,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,1351,4611,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2531,1146,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2758,2128,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2218,2878,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,3347,1892,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2916,2810,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2085,2421,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2888,2756,B
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2223,1274,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2466,1438,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2977,2859,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2490,2209,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,3316,1889,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,3052,2191,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,3090,2441,B
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2073,4357,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,3001,3868,B
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2146,4234,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2447,4566,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2899,3120,T
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,2460,4349,*BRMA
H_07_S 17_09_05.JPG,9/5/17,2,HAN,7,S,,,3052,4249,T
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,631,2024,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1302,2369,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1555,1198,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1554,1776,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,843,871,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1192,776,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1208,1777,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1138,1040,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,743,2345,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,785,2396,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1841,2279,T
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1639,1046,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1268,957,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1137,2801,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,775,4664,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,595,5452,T
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1593,5347,CCA
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,545,5149,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1567,3367,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1447,3966,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,521,3902,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1513,4100,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1438,4294,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,855,4214,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1519,4974,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,1481,4439,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2590,1837,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3177,703,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2755,2755,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2773,858,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3438,1518,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3489,1499,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2336,1057,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3213,1294,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3533,1309,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2651,828,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3166,1795,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2773,2569,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3112,1834,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2813,1120,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3156,5294,B
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2688,4628,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2555,4983,B
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2415,4939,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2808,3427,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3152,5191,B
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2305,4194,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2464,3302,T
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,2111,3482,Sand
H_07_T 17_09_05.JPG,9/5/17,2,HAN,7,T,,,3099,5281,B
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,408,2079,T
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1599,1165,T
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1717,1461,T
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1893,2825,T
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1132,2241,B
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1483,2230,T
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1548,2314,T
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1569,1215,B
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1805,2754,T
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1796,2697,T
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1126,3356,B
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,350,3327,T
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1531,4004,MA
H_08_N 17_09_05.JPG,9/5/17,2,HAN,8,N,,,1120,4771,*BRMA
